,popularity
44715,55
101825,43
209296,51
158704,50
148786,42
182438,28
183858,17
104731,15
221477,27
102080,48
219074,32
34879,17
220550,32
155239,53
134749,38
104705,24
176039,41
31380,22
134588,43
215164,47
219933,25
34129,24
27648,46
117917,61
221432,27
9749,45
73202,3
228687,43
222074,72
29454,37
36310,35
4153,40
133216,39
161695,32
9454,50
16200,55
182948,25
49247,31
185482,24
227087,49
199476,42
122310,61
212321,74
61948,50
116313,61
224985,60
194800,3
61730,47
154025,59
112187,67
129821,26
98660,52
23230,50
22882,51
161931,31
153943,50
150698,62
52088,27
174168,15
217188,36
93669,69
7671,37
85588,40
49649,32
185803,28
90906,50
31623,22
48364,22
49190,38
78817,61
91595,48
225079,65
207021,25
194052,6
34728,15
11824,43
158749,45
200752,41
179260,43
73539,0
30184,25
81072,11
2622,55
94365,56
12517,40
85787,43
123214,42
186819,32
199297,39
207899,45
46599,42
23700,43
206689,28
187384,27
122207,55
68591,67
31598,28
155827,49
70465,54
105685,6
20741,62
6211,48
16234,57
98845,56
128538,33
94474,56
158617,50
76862,0
102575,63
103011,44
38437,45
78364,61
184319,8
100175,66
30694,22
39052,33
65873,50
2769,59
227829,47
26149,48
21759,43
167847,36
204558,28
96357,51
106570,5
24686,40
224673,54
110732,74
162966,29
24138,40
229777,40
73952,0
137814,21
206129,27
209350,11
54017,63
49169,35
140193,51
142968,50
135595,31
121933,49
105175,14
111275,68
164790,24
206362,29
94331,61
91682,41
22432,55
28155,41
118552,55
77011,0
83519,56
112113,64
165885,17
127997,32
214870,49
186566,35
164637,20
128066,39
121901,49
130847,21
2082,42
182508,30
32397,21
122227,48
108771,72
190027,20
94376,64
115817,63
75748,0
174460,15
8120,35
13930,80
175214,12
229943,45
231248,35
62442,49
196905,38
45564,27
147410,44
185567,24
116118,64
140843,57
46487,43
64728,46
147764,43
219348,34
96393,55
79312,0
31207,22
158583,51
197072,40
16522,56
127622,37
157422,42
130431,32
184364,10
99912,55
174774,14
43597,46
24160,55
191990,72
188593,16
145749,57
181303,38
218377,31
211018,33
71009,33
168148,32
75479,1
73648,0
66082,42
195445,0
138067,31
209322,41
168820,27
121973,53
127155,31
121730,48
26873,31
106309,10
73362,2
223079,63
145943,56
168559,30
146070,52
35685,15
219728,28
146793,51
190677,17
158380,51
120282,55
19839,50
132235,34
61714,49
191145,21
201684,29
197424,46
185972,51
194030,9
146185,48
39466,37
155037,54
22108,44
142807,50
29200,30
67679,65
135745,26
180991,35
211377,12
106993,8
120001,62
79362,17
45169,13
214968,49
209287,35
57596,46
187873,21
85728,40
27021,36
214135,51
174620,13
94146,63
75135,0
63884,43
222788,57
71528,30
128084,29
3500,53
175524,13
204797,37
173725,16
101582,53
49196,30
88734,60
190412,21
172855,17
131704,37
17024,58
1289,66
111089,70
66683,79
143616,47
24614,33
117710,61
65790,45
43306,48
34081,25
147570,46
214380,51
47733,36
138887,39
121415,52
190463,24
5891,50
188509,26
42536,47
65856,37
94348,57
137703,23
96919,65
100132,48
4437,47
21192,50
219883,28
80279,14
144974,45
34804,10
162103,34
9327,46
162466,32
65578,42
197765,53
90084,53
195302,3
112444,66
228412,47
151706,57
114253,72
206257,40
98750,52
15331,62
134518,27
221088,24
80838,9
198195,48
89925,56
182441,29
69328,62
197037,41
161755,35
25718,48
165019,23
129245,37
184366,16
22668,45
202128,33
65146,52
62547,49
105512,4
42717,55
41891,58
67892,70
101656,47
177435,37
86657,39
89299,50
136914,28
222624,62
65012,48
137955,55
203799,32
190866,15
82259,8
22450,60
230394,44
177479,36
166572,74
213843,53
525,0
150925,59
30289,29
166749,71
171528,21
85736,41
151365,59
129523,27
87820,56
97000,54
178116,47
152350,78
123815,46
43535,52
120714,55
231212,43
209961,36
16630,58
228338,41
58600,35
140540,51
204121,27
124729,3
191679,24
84184,43
219263,30
122118,50
41807,62
108906,67
172836,18
171127,21
78082,59
152593,71
185319,29
153436,56
5991,49
73806,0
79751,17
167198,28
159609,39
124039,42
35986,29
223685,60
208795,46
5570,64
189899,26
43739,56
69043,63
73483,7
16064,59
117070,62
132090,38
75017,0
33774,26
209214,42
135911,31
232541,37
205164,32
193026,58
57157,59
115973,64
50654,41
155439,59
211671,10
33143,39
182129,34
9943,49
62126,42
124418,39
47341,46
101532,51
178659,35
41796,64
213665,53
219219,27
168447,29
179363,35
132892,40
33561,20
189311,26
169943,27
33660,15
202749,28
38394,28
205276,23
87586,74
124780,35
27676,43
230116,35
212240,9
118187,63
178526,35
130280,22
71821,21
68163,60
228811,49
229536,37
189480,26
194279,7
155367,56
7417,36
29943,34
119810,55
195232,0
106398,13
216012,44
70286,58
100569,50
224366,62
227077,50
172294,20
151292,58
214106,10
200089,41
83439,54
33307,18
73182,4
74237,0
129221,31
61644,50
14553,68
185556,31
95559,60
157371,33
136311,38
115302,65
10781,41
226672,50
124137,42
225627,56
50877,32
225010,61
79405,23
84085,48
91957,49
140214,51
230272,35
140211,60
50717,38
224021,64
207157,71
52984,35
111836,71
3121,53
183792,30
215293,46
98644,52
15774,65
150960,57
34677,16
125675,42
78813,57
195957,6
15262,66
93240,65
105508,5
1428,61
26447,41
219994,24
122016,53
89759,59
23128,19
213631,53
193531,56
109202,75
38898,25
180503,43
218933,26
197701,49
141444,51
12861,44
202243,33
189388,28
73974,0
20341,54
75151,0
49647,36
80733,7
181601,41
87905,53
149437,59
156139,57
12839,44
220345,24
165672,22
133784,49
17881,58
229363,41
230589,40
24093,35
39773,29
111296,66
182690,28
94638,65
139386,61
160242,37
1034,41
167576,41
205842,27
74822,1
172877,18
133176,39
149110,60
135080,26
27337,42
226742,58
172911,17
153871,50
21505,48
120917,56
149639,63
91394,49
166239,82
166893,69
71140,28
182150,40
90156,49
221920,69
32951,19
42376,57
61631,56
189992,17
218256,49
50961,35
68782,63
39779,39
34839,23
12565,43
190279,20
129527,30
35813,13
202404,28
230183,48
27530,47
226746,47
109286,72
119552,61
201373,37
2671,60
229653,41
121501,57
216317,51
197396,40
191670,13
102806,52
6234,55
195228,0
34874,17
186836,20
224869,64
79513,17
216592,43
207116,23
51126,25
222797,64
198438,49
84211,50
79072,59
189707,17
13698,72
1483,61
4012,47
8753,35
160638,35
121481,50
9352,47
162033,43
215377,48
79769,16
29765,35
141877,49
98273,65
45975,56
197943,52
218515,33
162051,39
17634,51
214858,49
218050,31
167031,66
199942,36
64269,37
8082,48
122199,62
57286,61
11374,48
228693,43
17877,51
100367,54
147775,42
32825,14
76610,2
155749,52
158434,56
41076,68
125326,41
106391,6
159253,43
47603,41
218080,31
58590,20
63571,48
198709,36
29022,30
172315,19
51213,25
71183,34
47379,41
67596,70
37341,30
33405,24
44931,47
166388,77
84382,45
193491,54
222176,61
61094,49
113549,64
196242,1
228573,44
117061,59
148943,41
139041,73
119453,57
193021,59
7058,46
12833,41
146544,44
145783,53
39710,32
201037,36
148589,39
66003,47
230468,37
112218,63
87137,81
81965,14
214772,49
78931,63
113053,63
109987,72
48242,36
79255,60
168290,36
222028,62
212887,62
164254,41
23577,52
37079,36
229770,36
168891,29
131554,39
144714,51
189093,43
49263,34
170349,24
135628,32
142980,50
39883,32
93519,62
22567,67
147768,43
99595,52
78663,60
156056,53
89602,56
63977,44
44395,56
194621,2
130892,26
21401,47
218231,35
214282,53
116264,62
161676,42
8472,35
110131,70
194754,7
204250,35
10939,44
153864,54
20496,53
24023,42
64998,38
71944,0
169123,29
89522,49
149138,67
176816,46
145326,49
140003,55
10534,41
205216,32
86924,41
62601,48
119943,49
160617,44
175148,13
182240,40
140590,52
123795,41
140545,48
213384,57
53140,25
109607,66
123659,0
63448,43
54178,0
117609,57
126667,34
56021,1
85211,45
230826,48
28965,37
91113,49
168312,32
80305,12
34525,16
111789,66
172884,18
162054,25
149096,59
61926,49
138573,23
89778,70
60412,54
196195,5
39918,29
15878,58
205321,28
74679,0
51205,32
187725,24
24122,44
19108,53
81637,16
97537,51
55377,1
8728,36
173255,18
168400,33
190197,22
905,43
172228,18
88899,53
207246,64
34943,27
178761,31
30102,25
147819,47
122889,48
169631,26
57128,59
41828,62
186206,24
72367,15
112445,66
210645,39
43618,48
59793,50
24771,32
229441,42
198865,45
231936,42
168261,33
63844,41
132476,34
140993,46
213406,58
53151,24
45425,33
206400,25
25850,40
75514,4
158606,56
105294,45
223659,65
219097,51
31902,20
209865,40
214143,51
158770,47
103799,48
115646,62
165126,20
191452,13
147532,50
121656,51
57168,63
146781,54
31377,22
141494,60
179722,35
189661,18
112074,67
202370,33
161532,43
118066,58
221641,22
182538,32
172914,18
176989,42
163234,27
90117,63
125904,14
40485,31
43832,56
54896,66
79827,18
200610,35
21750,45
100426,48
85254,47
25520,40
80604,13
5651,55
62905,44
59678,53
137128,27
49002,33
202531,30
102641,47
188638,30
127209,36
224600,59
192664,64
153881,68
53889,66
223050,56
40574,70
157167,36
202347,33
94604,59
19146,59
14015,0
196109,2
12533,43
11465,42
90672,55
160180,38
176733,47
8424,36
87342,69
215836,46
113959,58
107367,6
34024,13
145467,68
229088,45
176326,46
226062,54
155610,53
188649,46
218622,29
137514,21
199049,37
172204,20
81364,10
109072,70
3472,56
65551,46
207212,59
202751,28
170209,24
72788,4
184288,9
129146,31
172560,20
142076,48
118277,54
109645,73
172788,18
109017,68
67275,77
104048,64
72935,9
196377,0
168781,28
121544,59
95750,58
199773,44
114117,68
153777,51
81272,12
96462,58
125202,48
126920,40
200578,43
208483,44
114361,66
38151,25
5232,48
137041,20
216342,45
229286,41
189288,47
15245,61
23057,49
203608,37
202625,34
72193,16
150276,66
53472,24
79086,60
78762,55
19540,58
195697,2
110660,76
31555,18
168425,30
150057,64
58621,24
170648,21
96248,55
130841,27
29263,25
143529,54
103099,52
134594,47
66424,40
118663,53
149452,76
64819,46
38522,41
34499,15
126581,31
46731,49
136581,29
184594,8
197079,33
141107,55
14102,69
168782,28
10219,47
1091,46
6733,48
203811,31
96001,55
56270,3
117565,57
115279,65
73888,0
30300,20
86978,88
130694,29
216911,39
169734,26
222721,66
10174,45
184642,10
172084,18
97758,57
23738,42
122903,44
151029,62
144068,53
124005,0
23206,58
140128,51
4423,41
181692,39
40543,73
85570,41
184866,30
173803,16
116810,60
153767,57
68021,65
167348,46
129191,36
58792,22
34014,12
19464,56
80771,17
84205,46
161963,33
114037,70
4544,38
1463,61
174422,14
183342,18
87904,53
66767,83
179462,31
229011,46
43881,54
97540,55
212422,74
167986,35
185590,30
97124,0
105437,14
90912,52
52023,38
209647,42
97770,53
102595,49
103047,0
105674,5
166799,65
179865,37
79014,62
153501,60
110395,64
168646,30
33687,22
165332,21
13537,41
129334,32
34302,20
28079,42
97073,64
202211,34
111165,70
159948,36
18401,57
118044,58
177817,46
82827,4
164350,27
226669,64
7766,42
63896,41
191897,11
51530,30
6050,54
120959,53
72650,10
126057,0
148520,41
230867,40
177323,40
228498,50
73793,0
182686,27
46722,48
230503,42
146989,53
168538,31
216117,57
224926,65
230073,40
154608,60
35106,10
76071,0
156775,49
32189,14
39300,31
212835,61
209428,37
37875,28
49215,40
203899,31
86518,40
102182,47
41374,61
169817,26
110715,63
75721,0
94448,69
75119,0
177725,35
63190,42
220566,35
222616,67
55969,5
73586,0
80588,12
98946,58
116731,61
158483,40
7331,36
213407,57
29804,30
70808,70
57903,2
51779,29
86772,40
107353,7
165936,19
80764,10
21108,63
165554,21
115865,66
85070,48
57513,57
180534,34
23209,50
88485,54
203893,37
161744,37
66150,42
121845,60
165322,23
10208,48
191476,24
23739,43
16401,61
55941,3
129195,23
216393,45
74289,0
223610,68
120264,57
121747,57
6197,46
131671,40
135441,31
11622,42
150279,57
228926,45
8293,36
55230,57
210770,40
130556,36
84050,53
168986,29
191569,11
13266,43
184436,10
222480,62
75278,0
134296,31
56186,0
135720,48
167054,62
94777,55
29354,35
134833,34
60961,51
139768,56
68464,64
145861,53
15608,56
215585,46
49477,30
144779,46
2470,41
25819,48
216474,43
3199,55
106832,10
130954,21
100333,52
211469,10
86807,42
109617,69
195216,7
164309,33
200702,38
231239,44
49355,39
34809,17
129252,26
128911,26
181913,46
77787,66
207948,47
174318,22
73576,1
124988,3
155480,54
35434,20
29112,34
79801,18
191719,20
16613,57
98323,57
157634,34
164826,23
186798,27
74728,1
33838,15
127279,36
122563,60
28780,47
52716,30
104659,26
65780,39
26490,40
48784,35
52421,23
75448,1
115177,66
177024,2
96739,54
161566,47
149523,57
44874,51
175855,12
30249,30
54926,59
214469,55
96218,55
149220,63
59151,23
92205,58
194424,6
224091,33
182950,22
83170,16
89666,58
117224,58
100721,47
111861,64
194233,6
75788,0
149169,63
155142,47
160678,46
40172,29
199869,40
191857,39
224255,56
64988,38
97618,46
125733,35
95526,56
123005,55
112621,64
188148,41
28293,38
229204,39
657,5
204006,31
179382,32
42047,61
112333,64
193514,60
219253,37
9614,48
24690,41
151172,60
153385,68
9863,47
111520,65
114522,72
73063,3
132867,30
80841,9
98057,57
38228,33
73430,0
163592,29
41949,62
116326,61
100685,49
36255,36
212628,64
127475,34
50444,37
156561,58
134683,30
205582,27
128177,34
189153,13
17408,57
48935,38
115310,71
221219,23
80817,8
63093,42
85604,47
206591,26
156219,51
49742,30
214312,52
170733,30
232014,40
217883,35
206355,33
225299,59
229436,47
144296,50
29964,27
140667,51
24581,39
104988,52
166137,75
41228,59
29612,36
42230,56
168904,27
141807,64
128516,32
212688,62
133408,49
154008,58
51728,25
89182,56
59568,50
33324,27
216418,46
94463,60
52463,29
54857,58
168392,30
71439,31
82626,6
6575,48
75954,0
95920,53
3660,48
94523,63
80261,9
37302,33
181615,39
120523,54
173871,15
229344,43
195919,0
148473,38
53932,65
107468,6
217969,31
24972,40
208676,44
231132,41
37854,32
167436,44
109901,70
188459,18
59366,17
106545,11
121885,49
139135,75
93539,68
23362,56
176237,43
113885,65
166738,75
103759,47
47658,40
214132,54
123597,46
29306,25
98467,57
228061,49
81588,14
186642,27
94184,60
87093,80
91011,51
88911,57
10071,50
155732,50
190590,16
23208,47
191612,19
29169,33
12314,43
102305,50
30984,25
40022,35
21769,0
47289,24
201220,33
104362,28
54465,0
75620,0
55269,58
224734,57
163740,32
115763,62
190501,38
111128,66
160495,45
84193,44
107796,10
21675,45
82847,10
150307,64
136270,51
102538,47
179628,40
148708,42
54191,0
17086,63
52698,34
113323,61
104450,20
130648,20
114444,67
3565,48
21396,52
198086,48
11862,46
43457,49
195815,0
41757,65
173270,17
145433,69
100836,53
152827,68
147951,49
169332,28
180109,42
135952,39
150120,55
145232,50
24147,41
45855,62
205279,23
224853,62
80192,19
35396,12
75653,0
4388,48
116340,65
184318,13
119790,52
88535,53
104529,0
228019,48
2466,42
2147,40
127262,32
6632,52
54522,0
218996,38
55350,1
222774,58
41584,63
221830,75
193007,56
87151,83
110033,80
183296,21
59513,20
50646,36
159280,52
153369,53
196074,0
84080,49
46884,38
42985,61
232466,34
56976,57
161935,41
218954,37
34642,10
78889,60
210824,14
45842,54
912,43
177557,52
193385,54
222906,62
136709,33
32573,21
182809,29
4201,0
200965,36
205038,22
103872,49
19730,52
226211,61
17169,57
193259,52
155949,52
154090,52
84004,48
198497,41
190066,15
187690,21
44851,45
181415,32
88004,54
198837,42
114267,77
115016,65
83133,14
138846,39
185386,28
196572,43
159729,45
108642,77
174372,15
172267,20
62395,45
164287,24
110326,71
136263,38
85092,52
165690,31
168577,29
104146,0
130717,29
12433,60
129021,33
230043,47
229219,47
116681,56
65727,44
140039,57
115370,63
106562,5
228504,49
88681,55
67751,67
153470,53
146472,55
169624,26
186230,28
195267,0
93928,59
121557,48
172449,18
1283,63
171802,19
83490,47
1061,42
55867,0
168670,28
141582,61
35931,24
206259,22
196476,6
12787,50
9401,50
135380,29
203979,24
46482,45
26348,46
169835,25
220272,25
175966,39
27781,53
16248,53
156011,50
22598,50
170692,21
122130,51
36427,30
216605,43
169134,28
209046,44
165918,15
141896,49
49163,33
214011,55
49296,28
201386,34
175579,12
226044,54
86699,50
151197,58
86917,41
119409,58
96237,54
148557,49
31869,15
108373,75
216770,44
106057,8
61076,52
21848,47
26001,37
124007,0
106646,4
155504,59
32722,18
16575,58
148717,45
72826,9
66699,83
9701,45
96510,60
6362,49
162724,33
94817,59
51154,27
142797,50
82227,7
90653,53
61978,45
231122,35
9159,52
26294,46
20393,46
63409,49
169740,25
201286,30
23674,43
50037,40
212989,59
95331,59
149984,59
114034,70
16152,58
145168,43
74432,0
88588,54
122042,56
152150,54
138618,32
209450,36
185499,33
137510,47
231033,30
207007,26
189139,17
50945,34
153325,58
134936,25
65162,53
221846,67
19270,53
49426,40
121908,53
101180,51
77463,68
206125,24
162807,32
159320,56
149071,48
126937,35
87954,55
30473,17
87236,79
115148,71
29073,43
175709,27
188312,19
2478,47
114726,63
188926,25
106454,9
180671,33
98046,54
170197,36
175874,11
90459,61
44200,46
46827,44
151837,53
153381,65
101813,50
76107,0
175315,12
119696,55
72910,5
125660,36
20250,50
110625,66
3678,40
81333,8
12358,44
207934,54
214256,50
225267,55
183498,40
72692,8
129769,4
181323,27
224060,71
215710,45
143512,45
169810,24
51864,25
18550,56
67822,57
123522,48
62519,49
57389,64
102799,47
14170,69
27627,43
191141,25
222934,59
220524,33
165495,21
228848,42
12315,47
120525,52
39416,29
51349,31
131023,41
58974,15
177081,32
203726,26
212306,75
127992,32
102200,58
232600,45
210774,35
162424,34
166596,73
53394,27
199085,36
133133,45
107826,91
33569,30
179968,37
160397,41
185078,36
178168,35
50115,34
59754,57
113488,62
63767,44
73925,0
14893,64
175965,37
144424,53
65236,50
84670,49
222130,63
121239,50
88744,53
81908,21
187608,24
105855,6
8577,36
192978,52
47084,39
136448,31
196822,46
71507,31
112903,65
182053,39
197187,49
162188,37
202606,34
223945,63
156532,51
80392,19
207092,30
40480,35
227505,54
85252,45
178680,41
148090,44
25725,55
159660,44
226643,48
148804,43
124443,44
63565,49
193749,60
203634,30
178052,31
154239,58
40377,37
189169,23
113149,69
113842,63
151684,62
100968,57
44909,50
128204,27
128655,0
156395,50
85081,42
138034,37
165374,22
81019,7
31900,22
49789,38
119116,54
21434,51
194976,5
4757,68
78336,56
6353,50
230020,48
88774,54
29928,26
16702,60
169858,25
193754,54
230596,42
76936,0
70506,55
65064,48
53008,30
156178,58
131194,48
50862,25
209993,32
147649,57
17481,54
149675,67
169307,27
68824,60
38392,27
217055,35
194305,4
182878,28
214181,53
152290,82
105306,0
121776,58
60594,55
104079,29
42966,54
146740,57
179847,28
229811,45
138707,28
90265,56
37737,28
73567,0
145184,43
189031,23
15357,58
214470,50
50057,32
114350,64
37151,38
23916,41
165177,27
102450,45
41595,55
133364,38
162501,33
29681,29
179557,32
113299,63
228462,58
227384,51
128181,35
24002,45
66077,45
99846,52
98286,51
100442,57
136571,23
85318,41
118290,66
209736,39
204440,30
158160,37
221495,25
64970,40
53706,32
108045,74
142632,47
153714,52
113394,62
7622,37
90060,51
103051,35
210458,31
129922,40
229966,52
34307,14
152297,76
34820,16
198159,49
126698,35
146757,42
16236,61
154758,53
134035,32
12676,51
112951,63
51466,29
55976,2
210506,33
164924,28
101678,47
4958,50
41182,58
68981,67
74000,0
193664,55
168641,30
120384,57
137206,25
104137,12
78805,56
170728,22
112736,38
53505,31
137225,23
167865,35
229505,50
148385,39
13229,43
11362,46
178696,35
159642,39
113234,65
186071,55
52947,27
63058,44
226718,56
49362,38
45157,12
85573,40
47615,39
212349,73
177250,38
200689,36
193343,56
230696,37
187075,27
72898,3
178775,41
59664,52
23013,57
203216,33
183383,16
39237,36
28698,37
120353,56
110681,67
100225,49
126600,31
103121,44
70803,58
72295,16
8029,37
136300,0
179466,36
219734,22
179282,36
38250,31
99687,51
175155,14
65682,41
207473,54
163973,23
72534,10
159639,43
154360,69
101501,60
74571,0
52404,35
211832,10
171134,21
140640,55
10425,46
116440,60
155765,55
190050,29
228582,48
109689,71
147207,49
180561,34
142859,53
189953,21
119468,52
21678,42
96033,54
202,63
222262,66
110140,70
14891,69
125919,45
45140,13
145860,53
11230,43
91606,49
97362,55
178000,46
212260,9
23727,48
184879,33
215311,47
161974,28
71263,32
51727,25
218710,28
65833,47
223985,60
117891,55
133736,37
54072,63
183548,20
126106,0
121230,49
226748,45
98713,54
19553,51
86132,43
53315,24
52884,25
22088,42
51174,34
160758,35
107638,9
32046,35
173735,18
100029,50
81305,10
175329,15
95815,58
213363,56
79930,14
28276,36
206794,21
132111,44
196038,0
3765,39
41618,60
215442,51
63649,48
146032,50
126258,42
17233,63
114313,70
11405,46
214659,52
227861,42
88712,61
211787,10
51258,33
197541,61
205013,26
53986,64
9987,47
124266,37
65229,43
41304,60
15556,62
69481,58
211121,44
182579,27
37914,30
95874,55
11409,49
156541,52
61311,46
132554,33
173112,17
93213,65
57664,1
136437,38
103463,47
124516,43
154501,53
9204,50
231451,38
204584,34
137158,32
215502,46
23344,46
200480,36
122005,50
220580,28
119616,58
156863,48
168686,31
179266,36
93810,63
46116,52
118388,65
204323,41
232292,36
59548,54
229026,45
47231,38
149455,63
99121,69
224169,59
189740,25
124646,42
76410,0
167509,41
31108,24
51639,25
109741,70
129338,35
110839,70
83780,44
91457,49
183894,13
136450,34
144029,44
39128,39
31708,19
61247,73
30433,22
45446,14
22430,55
209849,34
110435,69
172395,18
160869,41
215528,47
154548,49
43590,50
100736,49
35934,8
171088,20
221071,31
32288,19
94378,57
194921,16
30225,28
208498,45
134200,37
90992,53
123762,42
178641,38
223675,61
34128,16
172827,18
205049,30
128281,35
124381,47
196489,0
206128,30
69510,58
177141,42
154555,55
192297,60
57414,53
109096,68
218578,38
136499,25
191756,20
183110,23
93012,66
195158,7
144579,50
223815,58
64184,53
81697,12
89516,50
50652,29
224086,65
212811,61
41697,61
51085,33
205369,25
60132,58
77890,63
139555,60
173673,16
67624,68
191338,21
65803,37
181738,72
194751,5
15427,66
78142,59
214316,50
175010,13
8782,34
163372,30
216370,43
171694,19
133246,32
45184,20
122465,57
90614,53
109355,66
201823,32
59690,58
168690,30
117301,58
212068,11
147678,39
102270,51
140836,52
147581,45
57924,36
78526,60
210701,30
221886,68
13377,43
197337,34
189412,18
181219,43
90745,50
45137,28
217335,28
13143,46
86624,43
37367,38
94688,56
230515,45
154144,55
86171,45
57243,61
121265,55
183950,16
110215,64
72078,17
98313,53
77713,63
6565,48
1747,35
28479,34
138876,25
201992,33
78495,60
70889,31
94120,60
59365,20
196637,37
119166,58
31150,24
122740,47
212109,14
47386,42
72799,14
4157,38
93996,58
26239,36
79651,18
191151,36
93413,62
30810,22
32279,20
103826,45
55460,1
86816,47
83998,51
189322,24
183090,25
123780,44
202324,36
9403,45
50903,28
193074,59
7270,36
85326,54
120548,51
132659,34
2942,55
211226,45
23298,44
128858,34
212667,63
70159,58
145814,54
207667,51
209355,41
46612,50
203710,32
117644,60
132005,51
204930,40
219633,23
184585,7
63235,46
210975,37
164,67
143039,50
72368,15
51250,29
82659,5
64964,46
117072,61
50077,35
151971,60
81977,15
185891,25
45203,16
152989,55
198010,43
64306,41
15644,64
39705,31
8485,35
65543,40
71567,32
15558,58
137805,40
151084,70
223534,64
36575,42
192010,69
36525,31
186524,30
28733,32
133198,36
76739,0
207772,47
88186,53
103989,47
6560,49
16354,68
11404,50
156747,70
50087,31
128692,32
182910,22
58457,21
179465,37
58296,23
109218,72
24851,45
95779,59
210432,38
207838,45
184790,37
209397,40
14799,68
93182,71
81960,9
210124,38
125786,37
9777,59
126014,37
30236,44
13861,76
86593,39
230559,46
62002,56
130763,29
11100,42
56312,6
48706,34
22897,53
214989,48
47769,36
90088,52
151584,64
123839,56
24427,39
171969,19
39176,37
212276,79
199124,44
225852,67
40501,80
177271,48
189164,22
179443,35
50308,28
68721,64
161469,34
178156,32
29152,30
109188,78
65133,43
231311,40
190186,25
72546,7
188147,25
68030,65
208998,40
138077,25
171393,20
196583,43
204825,29
162977,33
49432,37
114861,65
81992,4
230812,38
72017,23
222474,66
104621,0
71845,22
209586,34
137292,49
39142,26
144054,44
105728,10
198646,43
158579,53
29142,24
1205,73
228353,43
146876,47
18392,66
98806,54
184518,21
127043,28
195777,7
154569,54
21633,52
15295,61
69336,57
216402,43
164014,22
51095,33
101614,50
194850,12
229015,49
121262,58
64528,42
1789,56
122635,61
221206,22
50418,0
140891,56
27298,50
201111,31
88487,56
106196,5
65826,41
134268,36
159880,42
151098,61
107257,10
41233,61
29758,29
48970,42
71340,18
72386,15
62139,50
183806,15
97521,58
213469,54
122443,66
150785,61
145674,56
213677,54
155136,58
135290,45
227589,52
80228,14
216019,44
77807,67
208820,44
14198,72
147688,38
81431,10
186443,36
211089,39
205517,26
95056,55
135328,30
66849,74
160489,38
22997,58
222910,64
11419,47
5201,46
189347,29
196823,41
139861,55
194002,10
203053,27
217784,28
114378,67
46089,57
175577,12
73791,0
49335,36
55495,1
190342,21
203963,29
100557,50
212382,70
150265,65
8088,37
87090,84
99852,52
46396,44
167420,45
128793,27
178793,35
90692,53
43456,47
93114,70
90301,49
103330,52
121173,58
220436,27
123770,46
25340,35
69530,60
53657,28
121161,50
101386,47
76540,1
147787,44
21183,55
33549,19
187714,43
225846,54
81953,17
109878,72
205863,33
153075,57
32621,20
119599,54
215177,50
192177,68
116187,60
195542,0
217121,36
91821,54
177623,2
136619,25
177209,37
100943,44
128383,34
55334,0
212060,13
112796,73
211870,10
153657,58
134277,37
59088,22
60280,53
220570,30
156721,52
78122,62
230509,44
66790,76
128166,37
29552,23
121050,54
158755,45
95215,60
150409,66
226912,48
28383,36
85362,42
208106,48
215568,45
142977,46
141906,51
24647,49
75218,0
207468,48
84712,45
85843,46
35499,15
98528,52
112145,66
90333,52
21188,45
144561,51
87973,55
51601,32
202698,31
176504,40
129911,24
37499,37
175203,12
174803,13
26559,31
129310,30
18752,54
98016,58
91525,51
17747,55
177152,32
198137,56
64439,41
206701,28
47372,36
230513,46
70920,26
42353,56
121606,55
115188,64
174512,13
209777,37
70241,57
219980,29
26523,40
148584,41
77628,68
153905,50
25565,35
220520,26
64907,52
97895,49
214782,56
213531,56
88466,57
75130,0
189220,18
203415,29
217820,32
176782,41
126665,34
58913,19
103292,48
224458,55
27438,44
208075,54
63364,45
53037,24
214198,50
199838,41
198651,43
25235,43
114336,74
18886,59
91995,48
85249,42
996,42
178045,36
15832,59
210489,38
104870,55
199047,37
218230,25
17679,49
203185,29
144316,52
69105,60
65572,48
83266,47
140030,56
48997,38
85691,39
95512,62
128547,0
142874,45
77179,76
67233,72
149211,61
162894,27
116037,69
168799,28
130253,28
220764,31
143286,45
204834,21
157143,38
201478,39
12540,47
423,0
13686,78
76913,0
26770,38
108656,70
173787,15
73162,3
218468,28
210138,47
58024,29
76231,0
190187,24
155507,62
35040,18
24268,38
66507,39
127267,33
138666,19
141447,50
179880,33
87910,52
182138,43
232471,33
95522,59
209227,33
35079,14
83344,53
111610,69
84120,55
170537,24
29602,28
138943,79
31289,20
160202,46
190107,21
21918,42
174833,13
31720,18
4995,52
177322,42
149472,65
95165,54
90880,56
117469,59
66687,79
19684,50
202067,31
174872,12
5936,50
152958,66
40823,68
18931,49
89523,56
11336,50
187658,18
62570,45
166190,70
127746,30
105356,15
50460,37
202181,32
12130,49
152272,81
124197,44
123851,37
219141,31
161618,33
46250,44
207715,46
126145,31
185511,24
56345,2
80538,14
218721,3
194349,20
5222,51
7550,36
203713,34
209657,33
60183,51
93772,62
128018,0
18460,45
100996,55
137640,21
14938,66
229360,45
223477,59
141371,57
175012,22
180074,29
216458,42
49586,30
150920,61
213496,54
128208,33
5634,52
181773,60
115523,66
154642,54
36591,39
57439,52
86196,42
174604,14
132416,34
35549,24
177325,41
205058,26
81763,18
54341,2
153156,56
65728,41
148136,40
169206,28
222379,65
207052,27
202985,24
128223,31
101287,55
96147,54
163724,18
76695,1
47770,40
47543,36
103752,54
173067,17
